"x"
9
9.75074
10.532356332
10.943529814884
11.3801155719058
11.7472745774833
12.3759681826872
12.879230295596
13.2689677818087
13.681249528773
14.0611375795052
14.6887690191741
15.20050815522
15.488827781768
15.7521778804797
16.1396220191448
16.6699618774562
17.0296495346765
17.287698926463
17.7097796524528
18.001556539987
18.3353237741838
18.4216696185327
18.714221770065
18.8982932941066
19.0738545781899
19.1465866593397
19.2735700203128
19.7938371228067
20.4035063052194
20.86552394144
21.1164425026809
21.4458710689085
22.0925066024349
22.5813363160666
22.986773858336
23.2871738796501
23.7753498798084
24.3765012770208
24.9984374922904
25.6005064074829
26.1807761386626
26.7771010662317
27.3921960292758
27.9616525743215
28.4627052014227
28.9880775041951
29.5487673586583
30.125689887437
30.7037422769057
31.2850592453466
