"x"
30
31.87602
34.9144164
36.87490110456
36.9699994421368
38.7743543893044
42.3214259401434
42.6030313965401
41.8188792646307
43.758744697647
46.9013247028411
47.8214658136802
50.168886785964
53.5479824272174
52.8056919083199
55.0816669839365
59.2383212347527
61.0835832666487
61.5684867869067
65.3191929606371
69.0082453299503
69.5963049191695
69.9524423383165
71.1618629230756
71.6779103897232
71.5975085598362
72.6927723363034
74.3725587918743
76.0341890544136
76.839688806247
79.1172588499854
78.5937519328256
80.6337297722233
83.423277456553
85.7905793411534
83.6887374897893
83.9556278582824
86.6660842055217
88.865703422781
91.062291563257
93.7600986987223
96.1349263550647
98.1011497017486
100.598057990944
103.158528089217
104.972222814567
106.828390397836
109.4216681583
111.795959398947
113.608468268388
115.879406013862
