"x"
2
2.147
2.313991
2.258423745
2.424304728949
2.714969933559
2.87079176566933
2.87433818006559
3.08418639810571
3.34735381559629
3.36477495507424
3.33732748971121
3.44318890822778
3.56713959561228
3.59028300276088
3.73373595631208
3.92543562392459
3.9399654127779
4.03771607568096
4.29732238660275
4.34682674289141
4.44860891122922
4.72172618353942
4.97093499138272
4.94675291143965
5.02289704778461
5.21840854971507
5.36627346246497
5.50886336469103
5.75136593822911
5.98529454832621
6.17906587566104
6.38108307636816
6.68044462891587
6.82890344125393
7.05762716128515
7.35282769959419
7.62723036874635
7.7316926312576
7.94325907741825
8.24906728262562
8.50826982572733
8.79842465936814
9.1376633316007
9.43728561826666
9.7032971518632
10.0424527083672
10.3947261987902
10.6956013887664
11.0173948708623
11.4052419279183
