"x"
8
8.294
8.59946
8.898426496
9.368080563424
9.7404690535664
10.0784969972788
10.3500371080769
10.5249403456286
10.7860626959015
10.9174397351908
11.0945203149474
11.2253845158039
11.2556639614147
11.4216556653751
11.5388462485095
11.7166861983528
11.8158439361801
11.8693228556986
12.0334549706303
12.0287376905958
11.9894555687133
11.8127976125731
11.7655395850562
11.6529751788128
11.4798239610124
11.1670061784768
10.977091142756
11.0879764250679
11.1718735153658
11.1530356228752
10.8534532479774
10.7432935266211
10.8978421530897
10.8816664198526
10.8051496478867
10.6048839568992
10.6001323761336
10.7175042340009
10.8198781451142
10.9051455243722
10.9832855862822
11.0510108688805
11.111354212062
11.145501140074
11.1570878408964
11.1575330996691
11.1427975355239
11.1228235365759
11.1029412450141
11.0820066977306
