"x"
4
4.140192
4.096468696
4.250174195144
4.51807612313171
4.58868130155118
4.63661337229534
4.89701193886375
5.09247526218623
5.06979132362407
5.07990821150263
5.14133425711802
5.12075513037538
5.13941553762877
5.16700666547369
5.11700608866291
5.24007981274131
5.333728934285
5.36365387515852
5.25112001128537
5.46849020071056
5.60820926261387
5.70794928429907
5.50946836291499
5.45887854998844
5.53470148305537
5.64414528379998
5.77851947897105
5.89214567569301
5.99546693706604
6.06243971893819
6.15413398786347
6.17064296037698
6.26437744567318
6.37922265363119
6.50335556277189
6.45116761339004
6.47870870673881
6.52315667448018
6.63339919934988
6.72570583705999
6.83272177921062
6.82286060909165
6.85582893851392
6.9361477782067
7.02828968424401
7.09802463015896
7.15611340706024
7.2322845919532
7.31720915244412
7.3879539010584
