"x"
9
9.59487
10.208223666
10.513559903942
10.8570752354609
11.1397636480746
11.6443711560645
12.0401747727769
12.3240492530325
12.6506663493186
12.9208689476465
13.3937536995342
13.7427360811036
13.8900852199312
14.0462603423235
14.2734982976875
14.6223402843983
14.8161436007193
14.9223617450212
15.1818713127598
15.2869238239305
15.4053278306092
15.2930397125858
15.3947905358406
15.3952771572958
15.3587597693695
15.1753056041713
15.0750504702017
15.3598340481092
15.7013397126607
15.888950033793
15.848288698414
15.9086215673869
16.2756642313272
16.4821827968935
16.596246253292
16.5909901563653
16.7725125292698
17.0654055021191
17.3580050018351
17.6208220653169
17.8636015533365
18.1141478722404
18.3714452091003
18.5807546426033
18.7265562829882
18.8832794007297
19.0619692405163
19.2465319398412
19.4195264537826
19.5838342340762
